run_id,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
214,9.39717,5.51302,1.64048,1.70069,11.8341,7.22009,33.345,34.1627,3.69,1.74719,3.80022,8.07926,49.3232
215,50.1476,7.12027,1.17863,6.97745,50.5776,41.5879,15.0804,64.9779,23.4803,1.82715,26.6401,80.0955,9.95165
216,3.60374,32.6138,4.48315,5.67015,1.52525,2.94126,6.47949,16.7071,43.425,8.51889,27.6511,74.7162,6.81122
217,15.2612,4.06836,22.7324,51.5664,5.50469,3.76883,15.1459,1.19477,4.29057,169.399,143.098,5.53044,81.3022
218,14.631,3.60444,37.6269,8.38585,33.5828,13.2767,111.434,191.782,105.249,12.1049,59.7859,123.133,2.35398
219,11.7509,10.8247,2.3348,83.7036,1.1812,4.35308,1.48589,166.088,7.66324,8.10505,162.166,7.44301,39.4752
220,10.7991,23.4276,4.74474,6.39326,25.058,35.5248,1.68305,11.6081,67.1618,15.8528,5.39201,13.4673,49.9257
221,2.13124,20.3352,20.1647,1.44885,173.98,36.7513,171.534,49.0943,46.1116,46.9967,24.038,3.66177,54.5329
222,22.0034,11.5114,27.8703,95.8663,6.82104,8.68065,39.4958,193.039,10.4822,52.9651,33.5213,1.45118,6.96041
223,33.1359,69.1821,9.29352,54.4386,103.071,73.3866,69.7714,51.1195,40.1731,97.291,30.7601,77.5826,2.32341
224,9.64355,85.2121,3.30951,1.75886,21.5814,3.79927,4.66805,2.33298,3.91313,8.90693,13.7035,49.7986,3.28434
225,12.4906,146.64,22.5398,16.1314,26.1135,13.0782,2.16562,71.0516,29.2566,2.09063,1.70234,2.29274,12.3113
226,16.6949,54.2838,51.2652,10.1369,1.49143,51.8655,11.988,33.6457,51.3373,6.58447,1.45345,8.38304,3.06059
227,3.97757,61.2054,16.7048,9.45633,99.6739,1.0169,7.79113,4.62961,47.5917,1.44465,3.86935,25.5122,2.75532
228,120.591,61.7586,3.31234,95.4475,22.4018,150.121,178.553,10.6632,6.18427,3.83794,56.8256,5.90914,97.3124
229,3.95966,14.9081,46.0557,2.936,15.0671,6.6451,3.52718,182.512,5.40811,4.87133,1.33769,6.25821,25.8314
230,37.4694,27.6695,16.7205,1.31557,7.97083,3.23166,21.7165,37.4141,3.34812,4.43684,2.29281,3.3218,24.3053
231,28.6175,22.0237,79.7927,30.1863,54.1516,74.3168,27.6527,13.7522,5.14303,182.543,20.6696,1.16099,86.753
232,127.197,4.065,1.35382,5.88611,50.5543,108.63,2.66147,32.669,191.67,133.177,53.5004,94.8089,114.354
233,156.919,2.66941,5.20782,177.399,27.9514,2.08854,1.23609,49.3641,88.0469,3.39123,2.87713,1.07229,5.8886
234,63.881,44.5973,74.3285,147.004,2.04549,8.88712,4.43343,22.4647,114.347,50.3161,64.2545,2.36881,76.8859
235,41.2446,4.04405,10.7865,7.7977,19.0441,2.43863,13.4339,18.3122,4.53906,4.08341,23.4994,8.63414,60.8806
236,7.45764,37.3299,132.305,1.57759,46.2039,5.9752,1.28487,6.18274,137.936,36.9466,2.9602,7.52258,163.026
237,12.6186,18.5482,5.5239,15.9437,19.3429,27.2572,158.661,64.289,2.87573,12.6941,1.20202,51.441,1.95964
238,7.53457,10.5861,23.9847,2.08275,1.0869,4.96815,97.0472,13.4185,2.30456,150.287,38.0795,71.6773,4.08783
239,28.1241,4.55498,25.4465,5.29289,8.29442,20.5107,9.82354,80.1418,9.77415,12.922,1.34594,70.2744,1.04232
240,32.2029,65.8908,11.401,58.8264,2.89717,2.13502,84.0587,125.708,49.5143,1.13238,33.0869,14.3012,3.74573
241,188.55,3.83916,18.6084,31.853,29.3459,5.61183,62.6844,1.12846,28.4514,85.0177,1.62132,134.984,69.8579
242,7.19287,24.7591,3.81089,61.17,90.2031,29.2528,2.09418,62.6224,40.6954,79.8021,1.04403,183.902,18.9761
243,57.9347,16.1862,181.495,48.1743,7.76318,1.48115,15.4758,1.21667,2.65591,5.65636,97.4277,6.75745,45.7625
244,2.16998,26.0817,6.66828,1.23686,165.805,89.2663,1.02352,2.18233,173.759,13.2336,3.56735,4.75722,13.3161
245,20.5657,131.985,13.5328,5.23437,1.77066,182.036,43.6045,7.19549,3.42258,24.3931,3.94523,129.502,12.4672
246,3.43721,33.4822,1.2391,175.822,132.941,5.2753,52.2873,7.41186,4.12029,1.55215,3.48454,4.45205,153.518
247,4.56402,32.7322,127.09,4.05444,3.1041,27.5096,72.2391,65.4931,1.01572,2.52177,1.85873,1.43408,1.86112
248,40.4768,172.982,1.31089,8.8483,56.4337,1.20803,1.4202,10.7235,35.4883,174.006,22.9993,84.9545,2.47868
249,70.7945,9.87871,13.9734,53.0959,51.4494,3.35212,15.4757,1.65135,27.6028,2.33633,30.4952,5.58522,49.4788
250,46.532,31.5571,27.3261,25.4876,98.1531,2.06076,4.53505,19.0407,11.26,30.7096,34.5507,3.16721,103.156
251,8.44037,13.2872,19.415,1.14637,13.283,30.3595,117.927,37.0151,19.9057,33.3693,28.6289,2.14157,43.2159
252,2.92371,89.4062,45.0538,37.9716,3.22322,82.8555,120.666,1.46702,31.4672,76.2658,1.5862,151.348,2.9986
253,2.10458,1.8184,4.16172,1.41474,73.5921,51.3563,2.54809,28.3791,28.6192,53.2193,4.87351,33.806,1.89937
254,9.21739,9.81912,21.1735,63.6413,3.59115,110.422,70.8221,168.257,73.7993,3.8323,192.083,137.563,3.87006
255,2.66482,3.98469,1.69382,96.9033,66.1244,10.3746,48.8007,2.59373,7.99172,74.4696,48.8032,59.6713,189.869
256,11.7744,33.5523,52.1554,104.264,3.91588,196.285,3.33403,51.4016,10.139,71.0589,102.341,4.10871,138.556
257,6.05655,88.2353,2.59235,1.44953,1.43903,114.656,2.10148,3.46736,12.2288,5.34886,2.28416,31.5982,56.3467
258,41.6483,69.4089,116.133,2.60194,1.87281,15.3355,3.23014,1.65496,8.60248,1.45576,1.16549,1.67561,101.427
259,1.09234,6.32226,6.39243,23.5423,2.05577,138.743,14.6723,3.15545,27.9731,9.44934,170.168,2.43622,92.5761
260,11.7419,136.32,5.50631,2.44766,6.34059,37.8013,55.3006,1.26197,5.63647,43.5464,6.16504,13.227,23.62
261,9.85265,13.0974,169.134,46.938,1.651,196.519,3.38274,29.935,1.33051,36.2764,1.74661,2.8101,1.15179
262,94.6448,62.7369,10.1935,2.96884,29.7799,1.00466,3.5018,1.39662,20.0848,54.7306,1.53409,36.0634,3.13119
263,24.7118,5.89203,3.56728,42.0163,42.3186,1.54812,2.24035,28.848,84.8483,7.61842,5.61821,17.4442,1.37247
264,5.79098,27.8631,123.459,12.9089,19.4543,27.8549,9.57603,103.855,76.9436,3.8376,1.48126,24.9091,5.33742
265,32.5961,147.576,135.37,5.59108,1.30266,164.342,48.0766,3.63882,11.9422,6.87964,19.3327,9.47546,5.18632
266,1.38332,2.69353,1.72649,3.98107,2.54854,57.9119,9.89206,62.3371,44.839,168.821,5.68932,109.593,31.4617
267,21.0598,40.3681,1.22123,2.73723,3.94126,1.08368,125.737,4.20533,2.08619,5.91353,1.7489,186.161,178.355
268,71.6584,95.8798,1.4554,2.14565,7.40919,3.62854,1.47698,145.744,5.81964,1.28494,35.7154,5.69272,26.843
269,126.937,31.8736,23.2701,14.947,20.8967,6.73658,10.9888,29.1473,18.2754,1.81631,7.32297,84.1203,97.8609
270,149.344,1.07858,142.763,56.8889,8.2583,31.7789,65.4043,2.12581,24.4326,21.2646,122.961,36.7683,3.59496
271,51.8437,18.8993,13.5307,95.7742,23.642,4.79732,1.67528,9.24277,3.68903,30.4102,182.392,42.7245,1.9875
272,1.49614,101.09,9.23722,32.2797,4.73958,83.1172,6.18357,1.84235,115.497,14.8763,26.6769,1.81601,1.77049
273,8.66307,15.3212,21.9856,1.94018,12.7561,6.02604,109.224,1.80373,16.2998,41.6182,21.916,197.572,4.08521
274,71.4016,90.6085,7.13476,165.773,22.6486,169.898,33.6258,6.35746,5.01996,5.74053,37.7237,3.77544,127.514
275,6.78489,197.934,4.85025,60.0142,3.66412,35.0921,41.0262,23.7393,114.688,10.3645,1.33753,46.1634,1.6579
276,5.34495,37.6752,44.0922,11.2866,91.3647,8.3997,137.61,4.33237,160.204,29.1985,3.19358,57.0303,2.21478
277,29.4578,5.63356,102.055,83.3924,121.848,7.09501,2.69547,1.12741,31.4291,10.7524,33.8971,87.1272,1.74545
278,28.8711,38.3381,2.27835,129.563,6.15106,10.7637,1.48027,56.2065,5.13208,173.649,6.55651,20.0737,39.228
279,41.6552,1.57694,8.43695,1.00796,5.5601,9.09658,55.8421,33.8993,10.5602,31.6562,1.86316,57.6027,47.662
280,188.594,20.8291,5.3872,2.74018,16.6908,3.13703,1.09914,1.04087,91.6388,1.12611,79.3666,14.2462,28.7468
281,10.8742,135.421,11.3324,4.14315,1.1812,1.44953,2.2381,12.3368,30.9396,30.2893,21.5485,1.10768,51.7956
282,12.8988,18.649,12.644,16.6449,32.6124,67.7506,3.904,10.0458,4.04898,5.09969,190.95,2.73007,21.2949
283,113.738,1.39007,4.71014,88.5664,18.2036,147.642,1.05408,159.736,1.27483,36.6743,6.16095,6.44653,10.8098
284,176.805,29.9751,5.69909,85.4245,1.17361,43.4423,73.037,74.9037,108.036,25.4792,3.57606,1.01599,11.9588
285,8.28562,5.30642,3.10843,11.1835,7.98131,5.60289,4.35722,2.2183,36.5318,59.665,7.89131,66.7689,8.42879
286,3.13497,55.483,1.08924,6.99286,4.60812,9.30807,2.60952,2.7366,8.5068,4.09929,11.0817,85.8998,1.98726
287,76.2661,76.9237,1.74205,2.86921,8.88808,2.26665,97.6216,59.0157,21.4515,33.4979,6.66125,44.7898,7.85824
288,102.373,1.77295,10.0259,11.0964,181.483,1.37084,177.228,69.6862,37.1947,2.61853,1.50545,109.177,18.8366
289,76.4399,4.35149,8.38774,42.5647,26.6485,77.0483,62.8583,51.9541,27.8546,72.9155,32.2722,60.5933,11.2365
290,1.98633,13.7543,8.74857,2.69358,9.72156,55.6001,28.9618,55.1479,5.01348,154.719,93.8427,128.295,2.05222
291,93.327,1.38412,5.1167,12.5527,1.56749,186.422,18.662,138.113,46.5959,119.162,100.852,2.02394,13.6974
292,1.68056,1.51877,11.7,2.22863,72.5762,4.60738,6.17046,10.1563,7.30197,161.359,2.52159,11.2381,1.29714
293,37.413,13.4405,4.07019,2.71823,92.0474,14.6885,19.9102,13.6777,1.17589,4.55707,18.9734,3.20409,1.37408
294,3.79316,6.62912,10.4455,84.8009,1.6036,18.9512,26.076,1.2347,14.7113,31.3755,102.098,1.39418,188.554
295,35.1948,110.876,101.229,21.6101,1.50367,2.84647,4.3969,4.17841,2.09592,54.9838,58.3741,77.9776,10.1932
296,1.81438,5.46379,2.10235,127.782,97.158,40.2594,36.5471,64.4924,3.85459,12.9419,5.19912,25.8928,7.57215
297,40.9743,6.42497,2.76039,163.944,130.075,3.60476,125.68,2.61984,119.082,20.5138,3.03033,5.67669,13.3053
298,1.0706,12.2874,5.78841,37.8616,4.20686,38.7467,41.122,146.317,194.323,137.564,2.02371,13.0021,105.22
299,1.70787,9.99117,33.347,13.0465,25.3304,10.7861,18.8604,1.14506,7.28689,3.63742,1.54031,36.0124,23.3142
300,133.71,4.77372,1.55741,30.9898,1.57165,97.6458,32.2148,1.93584,3.7402,7.28925,34.1499,1.64818,69.1369
301,12.6559,15.4578,2.66069,3.84841,99.6312,6.54992,6.15803,1.11509,5.52089,185.019,86.7823,20.8511,1.99726
302,2.89554,4.81286,6.78861,1.26674,11.0459,1.67118,62.3009,18.106,193.566,159.577,151.339,107.79,72.4287
303,7.05278,36.1937,10.748,3.21391,51.6447,86.7944,120.847,2.69425,29.3875,10.1565,1.16977,14.8156,1.67798
304,127.344,190.89,13.7777,8.05046,52.414,164.311,19.2534,117.404,4.60947,1.32629,25.0484,37.1315,12.5002
305,63.6337,171.695,34.1105,107.8,3.12566,45.5779,1.10871,4.68609,124.009,37.0507,6.23017,12.4054,30.8885
306,3.63157,10.2072,34.2012,27.6355,5.28149,7.8618,4.12427,153.805,120.742,11.3657,12.4669,2.14159,46.5717
307,43.2378,14.4625,111.763,92.5245,7.02208,34.9605,15.4167,33.9249,3.25283,2.40499,148.506,1.88798,67.623
308,1.36834,2.06364,1.57114,16.6662,1.62737,175.826,1.45569,35.7146,23.9506,13.8758,1.59761,6.49117,4.59557
309,13.5265,9.6915,2.282,21.4272,70.1148,18.9878,41.1069,1.0156,180.772,90.7579,178.933,4.14279,46.8303
310,34.4892,14.8533,36.819,13.4217,5.27288,13.0979,2.39042,17.5306,2.9845,35.5593,27.7315,6.22842,80.6231
311,7.56489,1.44873,1.8229,26.706,1.64932,2.34299,115.599,24.0081,1.68791,48.3589,54.8913,7.58601,79.4512
312,3.66137,128.598,24.5988,4.05917,164.585,88.4479,1.25805,142.375,95.1186,4.39124,1.41165,105.64,17.6876
313,45.183,28.6041,5.90349,9.07156,11.4565,1.84403,6.20572,82.9218,74.1581,1.66508,5.23184,10.2381,3.55765
314,3.1973,3.06738,15.194,2.27332,6.05891,8.41206,1.48712,138.267,15.0271,18.3262,3.04285,8.14955,11.5193
315,40.0143,76.4407,3.14469,28.7396,50.0615,5.01006,1.78671,86.1172,18.3241,8.58824,182.991,12.9769,20.1761
316,14.1952,2.21032,12.905,14.9012,3.04029,129.773,162.357,7.2478,2.90918,32.2349,14.5068,9.33511,19.9064
317,2.88482,11.8972,6.34391,7.14421,62.2607,1.24789,188.789,2.71233,4.25325,39.2677,1.62959,32.3361,96.3026
318,62.9629,14.4558,1.21651,10.3276,193.573,6.35677,43.0335,4.35903,1.03036,3.98674,15.4987,4.22014,49.153
319,139.093,5.5119,1.27502,65.0617,175.422,3.31916,12.1762,2.80401,42.4156,1.12758,134.643,90.5665,3.26363
320,6.06177,74.2425,25.3473,46.0771,2.11806,28.3681,12.5058,58.2018,4.0486,28.1369,91.9129,4.22062,3.33804
321,88.8319,11.5997,1.38962,48.2439,1.27022,7.72743,6.14158,151.321,12.3532,159.207,18.6607,2.00967,100.405
322,183.403,122.089,181.774,11.5512,125.891,7.75909,2.52477,133.375,126.631,21.4372,13.8918,48.9513,1.89984
323,7.1223,58.4238,2.96682,168.138,76.3575,17.2857,2.23082,14.0561,24.5828,65.9429,24.4812,50.7088,43.7488
324,30.1272,4.16356,14.6002,24.721,32.5804,5.35547,18.9296,4.56512,3.44256,29.5585,11.0127,33.7408,9.35639
325,1.61787,122.605,2.7897,11.9945,6.74465,15.3885,192.122,88.3507,20.0154,1.82099,11.3092,7.14654,5.55908
326,52.4604,52.8885,39.2061,7.69949,19.2296,14.6679,112.083,1.21576,1.80491,8.28145,1.64282,66.9101,69.3186
327,2.25743,3.51472,102.15,12.8647,16.6051,2.09677,3.27884,106.155,42.4618,1.78314,91.7302,3.01134,109.955
328,12.6311,36.6096,16.5608,8.50882,39.0531,27.8541,1.71933,8.15945,2.27684,103.346,57.8416,3.41866,76.664
329,26.3749,15.3529,31.8857,5.86333,132.957,1.32775,33.2228,1.39445,187.44,81.8653,1.71965,13.2555,5.60887
330,190.223,20.1669,5.1319,15.8327,140.603,34.1034,17.1457,2.82349,36.3415,5.85626,5.94495,39.7365,10.2878
331,70.8185,24.6474,1.01457,25.2506,178.831,7.36718,10.4771,18.5607,37.0307,1.37662,3.60653,161.824,23.7341
332,33.7409,111.438,162.484,198.225,26.8752,51.6406,10.9287,137.316,3.34335,68.1965,34.4881,3.45425,1.05767
333,120.556,15.6067,1.42651,91.7562,78.3498,34.9522,14.6138,48.5373,24.5141,162.776,4.82607,43.9556,34.933
334,103.784,1.9715,32.2163,1.70253,165.108,15.0187,142.114,10.8011,2.31569,8.12294,1.63507,101.475,35.2777
335,9.78806,1.38742,3.74525,109.242,194.906,4.83404,1.30701,2.87435,10.3984,16.3904,21.4984,17.9778,89.6946
336,24.3987,193.296,152.717,169.199,10.9659,5.72974,41.5492,23.881,45.1928,1.24767,23.4807,5.76418,3.37355
337,113.39,7.28733,147.587,2.12653,5.20992,1.35672,10.561,28.4577,44.4594,160.7,90.4223,11.9278,63.6716
338,2.8538,23.4979,1.12212,1.25078,37.7364,1.24223,2.24064,1.82671,24.6082,60.2149,4.32291,3.76096,5.701
339,190.88,2.36317,184.765,3.02929,1.48525,2.67582,1.64715,3.52536,6.08224,92.8908,2.26645,5.25661,14.8257
340,58.3179,39.7035,48.3061,8.45634,4.94032,2.68054,100.501,4.03583,4.25978,6.62454,100.259,3.56655,7.50735
341,189.121,100.545,21.7025,96.7631,13.938,42.1935,48.1735,2.00585,15.6625,48.0803,4.81073,153.241,8.88622
342,47.2121,4.10634,57.7354,52.4106,18.2063,87.2252,23.26,19.2128,1.41992,8.72646,1.6335,13.1901,107.829
343,12.1352,15.2855,188.861,43.9482,1.31097,1.12045,13.6542,1.44247,64.8523,1.32835,129.89,7.1278,3.69023
344,10.0613,7.6232,1.08452,12.278,179.017,9.5182,19.9198,38.9363,1.10407,6.91583,162.968,104.43,105.239
345,8.64929,23.2533,174.239,2.50208,14.8203,131.685,52.1901,25.4056,9.90003,31.0958,7.36771,19.9438,28.0726
346,153.841,92.2355,6.73767,7.25019,166.594,21.8016,2.56456,5.43654,112.632,37.9048,2.88801,1.01689,2.01997
347,108.878,50.4481,14.6996,2.85278,5.36673,1.3043,123.83,1.85484,15.8699,95.9402,163.154,54.9658,8.30327
348,6.56433,161.425,2.0686,3.80474,1.01716,2.25037,4.22904,59.4749,3.89706,3.98174,191.995,28.4717,16.1369
349,55.3671,1.19994,2.96058,196.784,3.33732,33.6147,8.33095,12.3553,5.84322,56.3652,144.682,172.858,78.7821
350,51.6104,16.1193,1.15406,6.60973,21.2882,17.8484,14.5145,24.5925,63.4824,1.1573,30.5264,101.85,35.4002
351,14.1031,142.556,3.17834,8.84289,14.1255,3.55475,19.5483,2.46334,2.88449,1.6975,1.8243,17.2075,11.5435
352,12.4344,19.803,31.3068,17.6853,15.5782,32.0236,121.188,3.68314,91.9662,1.91636,137.162,16.4125,20.8691
353,1.33509,115.489,14.463,13.8492,3.48989,2.94713,57.594,177.985,29.4363,1.11375,36.2428,1.61322,138.395
354,111.793,22.1209,111.376,56.6991,37.5145,8.27693,23.1283,1.10472,15.2171,175.571,1.4953,55.0792,2.11642
355,63.1202,1.84183,112.021,3.74368,47.6668,164.621,4.01157,1.09592,10.9632,1.68148,2.11617,5.5187,3.18841
356,16.5436,16.8092,133.656,14.0445,90.8971,7.74261,16.2086,1.81735,1.13454,153.813,4.39689,29.6485,20.3612
357,16.1047,16.4718,16.5601,20.6585,2.81616,5.11479,1.07236,67.2133,182.25,1.03261,44.9814,17.6462,11.746
358,8.15435,6.7115,11.0478,101.246,2.37577,1.28155,1.41445,4.49371,56.0243,175.062,5.57654,9.90122,4.20951
359,6.18323,16.7847,77.9629,121.92,11.8376,5.86057,15.2635,6.04026,7.10336,2.65759,1.54485,92.1141,3.87297
360,2.02466,4.42426,1.14804,14.3891,1.52387,6.07172,32.4624,95.4092,8.75828,2.09711,103.801,2.53894,55.5381
361,43.9815,188.876,121.363,1.78359,16.9275,10.3566,2.69338,58.1163,1.30468,32.2022,2.64943,2.21428,76.4909
362,9.68403,21.5695,77.813,2.65519,14.0136,2.37395,1.2639,1.91582,7.42411,3.56984,180.379,32.6965,118.827
363,145.435,37.9047,168.709,11.9484,3.93894,30.9963,25.517,159.503,2.35047,2.71485,4.26901,4.8066,31.7915
364,3.9992,39.6721,111.677,15.4687,152.885,36.2485,2.38942,2.16197,188.748,2.98176,7.58993,170.535,23.6752
365,14.1784,1.29223,145.085,78.0922,75.7063,2.30005,1.0383,5.54458,141.265,21.5582,2.76857,11.9101,10.0346
366,188.06,58.2273,3.31692,6.26107,2.14379,141.963,1.15675,41.147,1.4346,65.9172,96.2649,33.1034,161.552
367,26.299,1.36688,4.05602,175.299,17.9526,153.268,93.4839,23.0723,10.3307,12.6404,36.3418,6.77813,6.9838
368,3.86568,23.4748,2.61962,1.75917,1.69793,100.211,48.9353,42.0375,5.83952,26.1112,2.87018,13.4287,25.6709
369,178.496,72.1802,54.084,7.01059,9.06899,102.553,2.70864,2.77686,85.0183,27.6436,3.05374,57.9276,134.253
370,8.58999,62.569,16.3557,8.26172,3.51161,87.5337,8.80657,6.03938,121.289,71.1437,11.4135,1.39872,49.0189
371,38.7521,5.05899,160.918,6.52992,9.55692,35.0902,107.562,2.94251,1.54526,23.0072,2.30049,44.7087,2.1708
372,17.528,10.6063,1.97054,146.627,2.06648,46.672,59.7906,4.45604,90.9194,67.334,29.4281,3.84921,9.12335
373,57.3914,35.1182,15.4906,72.2173,5.48292,10.9338,45.1787,4.66211,3.06954,1.416,10.154,1.37107,171.3
374,2.2919,2.83412,11.6247,37.6263,55.8943,44.5734,8.28913,1.35244,9.32913,9.73518,48.437,2.71097,13.8335
375,41.3266,5.37922,132.677,70.6351,21.0441,9.35312,183.181,14.3159,1.08343,13.2417,2.06205,138.749,26.2534
376,40.0637,41.7388,10.5633,1.97345,16.3131,2.30614,8.17506,36.9267,7.77398,21.9641,6.58846,3.60337,98.0581
377,13.8374,13.0683,17.1178,2.48291,15.7053,3.73398,1.27048,145.817,1.08065,4.73894,4.85795,4.82875,82.9099
378,4.19374,3.36523,41.2947,20.8277,35.1097,189.679,28.3518,176.263,19.9031,96.9089,12.1349,175.304,152.781
379,14.8287,5.96195,146.657,50.9068,11.698,1.63069,83.1012,20.4582,38.7212,122.955,1.48378,1.007,4.72755
380,2.26809,49.2586,3.74783,27.5141,3.73649,3.61664,1.10908,1.39626,7.52927,8.30059,17.2979,5.28857,3.22733
381,7.14693,12.7395,2.97106,1.35982,75.4882,36.4653,121.923,179.795,3.09082,12.5853,148.67,10.6285,35.5597
382,4.22333,64.431,17.7236,16.1291,71.882,20.1636,14.7097,2.92679,12.7532,71.0444,86.3869,48.0662,43.7309
383,1.55124,13.9639,173.272,80.259,56.4099,1.09153,1.57144,1.25553,57.0555,29.2394,2.79694,185.558,5.82073
384,14.3227,105.933,52.4207,80.9758,108.897,89.7764,45.295,13.073,31.2735,2.57826,8.94306,19.5344,5.27135
385,1.08123,1.48422,1.06433,148.421,1.54149,43.8737,13.2324,3.64354,41.124,59.4598,1.8869,12.969,103.76
386,46.3226,2.29147,2.62808,12.5656,12.0436,10.5316,6.75691,13.6765,1.15883,18.3799,8.95802,2.37501,1.77716
387,51.692,5.13472,3.64909,6.27773,3.53296,1.56777,22.2733,8.39269,34.9368,42.2121,28.0867,5.089,196.486
388,8.85668,2.33673,2.60912,18.8962,27.349,103.633,18.1505,6.82094,54.5218,126.439,7.27728,35.0572,17.1908
389,18.2122,13.3919,100.482,1.39517,123.605,2.53353,3.71347,1.86079,133.043,31.2033,2.12349,1.01435,2.90573
390,82.6196,45.829,14.883,5.41472,87.498,39.0968,3.5635,1.00125,135.882,5.89868,40.818,14.9477,195.187
391,5.70273,30.5177,22.7104,34.1556,6.96426,1.2949,150.875,3.93167,3.59554,4.0409,5.0416,2.92371,85.8634
392,32.291,2.11781,141.079,10.6505,74.8302,2.08887,89.5486,1.19313,74.8802,8.7473,127.893,1.90456,114.455
393,191.323,13.6748,69.0893,1.97726,1.80084,11.8698,101.849,90.6883,26.7558,3.41902,1.57848,67.8117,42.4682
394,8.22529,67.1686,59.6343,4.31194,5.41143,1.11367,98.0272,51.2107,1.80382,146.988,4.93471,86.2187,67.3134
395,19.6506,1.85211,1.34397,5.04422,88.8147,2.34945,4.96458,3.1297,114.799,2.07544,16.0444,4.1299,1.41321
396,2.80184,1.16461,1.11243,39.6963,49.8806,1.12666,37.1087,2.70862,96.0447,5.38291,66.2333,9.71423,83.8888
397,2.48185,20.5094,1.57231,90.6944,9.17955,191.631,89.4825,1.84725,1.9485,29.1979,82.2075,42.6662,4.30261
398,12.7764,9.95392,2.8199,19.9559,2.14434,16.0804,14.4015,9.49592,45.6762,5.33489,1.97973,5.37934,153.684
399,3.08398,28.1241,27.1076,1.89296,2.30622,2.23238,43.5872,4.7569,24.9959,35.9425,1.32986,5.70248,193.253
400,1.06983,176.325,61.1053,50.4564,18.8011,30.1265,34.3737,19.2636,2.37553,6.91455,21.3791,4.89592,110.275
401,7.12018,8.53779,14.0796,1.12672,43.2826,12.0234,47.2182,32.5926,26.6592,19.2973,44.0987,6.49374,9.81595
402,36.1528,27.133,1.20929,2.46839,105.767,6.41304,3.49065,42.9813,23.5899,48.6426,118.93,1.45117,1.32333
403,164.856,11.1452,1.9236,20.024,100.406,10.5564,45.7503,19.2987,4.49067,5.46258,2.44659,71.6267,1.11778
404,12.2925,25.7699,158.991,7.50146,4.42831,16.3882,6.7617,34.3056,65.5386,23.9072,171.676,70.6155,34.1855
405,114.844,7.88521,2.5227,24.2873,1.2005,181.576,15.0011,3.10874,7.14729,3.94948,1.17388,7.26035,26.7551
406,9.92609,74.8313,16.2602,32.7322,9.35536,22.8613,4.34531,17.9921,12.7913,60.0356,2.91743,1.25943,9.24661
407,30.3383,85.7656,44.0444,1.47774,17.8195,13.4567,25.1901,3.28386,4.28747,11.8477,3.93114,33.2968,15.6797
408,23.7366,109.401,4.47819,11.8366,5.73158,18.7655,39.8415,2.64028,2.89653,2.27595,5.07526,168.198,6.36548
409,6.26568,57.0802,24.6629,32.7115,30.1689,1.52251,1.40628,4.98528,28.6415,43.8339,20.6894,1.14043,17.3933
410,5.32921,38.3005,124.5,6.90982,4.41384,65.8527,23.0943,36.9263,9.46071,8.81323,6.15947,11.6087,76.9171
411,1.59074,16.5693,2.55082,15.7317,2.50821,1.58765,154.967,79.1499,3.8656,3.45155,3.30398,63.4886,38.3645
412,5.94384,51.1058,1.37706,31.2803,3.25557,182.435,31.6644,4.86225,74.5024,63.9199,2.68223,143.936,31.9924
413,17.0884,28.1123,35.2701,82.5329,3.38593,50.7448,17.2397,4.59576,198.017,6.81202,50.1997,19.665,97.7983
414,11.8209,173.144,166.408,47.3327,2.65979,139.949,109.296,53.6933,8.84953,22.9591,19.9584,2.27218,1.28483
415,60.252,1.38605,19.7447,8.73542,31.4043,2.71217,32.514,23.999,68.5993,64.2749,11.0846,1.54215,62.7859
416,60.1864,6.17864,19.4383,3.99606,1.54863,1.75423,4.94089,80.3393,5.52608,13.2927,81.6947,1.16405,41.1815
417,167.019,2.43474,193.405,147.167,88.5909,56.0092,185.343,36.126,5.74743,30.3355,2.58169,4.69663,44.4823
418,2.35076,7.31257,5.22581,72.311,131.773,51.5825,1.0659,94.7804,30.4475,1.74446,32.6559,27.3559,84.2642
419,49.6359,18.8562,6.77425,197.207,58.1997,3.60002,9.77653,177.58,1.14373,19.0108,11.2398,55.5107,2.75337
420,11.7911,1.37189,12.9594,10.9876,128.206,32.3735,31.9794,16.3345,55.0351,73.5991,40.4449,9.23781,3.83256
421,5.85031,11.5812,49.1316,22.4797,2.45988,1.00903,112.836,2.95035,93.4375,1.57496,24.5455,2.7873,42.628
422,21.7956,11.4639,1.66252,49.8207,15.6521,1.52797,133.829,75.0705,37.1512,26.036,1.46523,32.4747,100.435
